Animal_ID,Timestamp,Latitude,Longitude
2,2024-09-04 18:32:36,53.03947849384012,-127.2379522858907
2,2024-09-04 19:32:36,53.04110518762149,-127.24663254165523
2,2024-09-04 20:32:36,53.04266906679538,-127.25503553213667
2,2024-09-04 21:32:36,53.045615556062586,-127.26172938538916
2,2024-09-04 22:32:36,53.048038965367674,-127.26775619003854
2,2024-09-04 23:32:36,53.05008398115464,-127.27375842721531
2,2024-09-05 00:32:36,53.05016527216471,-127.28021274232788
2,2024-09-05 01:32:36,53.0531363560869,-127.28531167981195
2,2024-09-05 02:32:36,53.05356057367242,-127.29136450928218
2,2024-09-05 03:32:36,53.05406713976661,-127.29772672444136
2,2024-09-05 04:32:36,53.05349713683264,-127.30557148719946
2,2024-09-05 05:32:36,53.05498735343991,-127.31374434183367
2,2024-09-05 06:32:36,53.05531544950567,-127.32071953268435
2,2024-09-05 07:32:36,53.056873942452114,-127.3272813841543
2,2024-09-05 08:32:36,53.059876110933175,-127.33273625621295
2,2024-09-05 09:32:36,53.06160796050697,-127.34077196453538
2,2024-09-05 10:32:36,53.06420266982101,-127.34779919768923
2,2024-09-05 11:32:36,53.065002696043315,-127.35300380612826
2,2024-09-05 12:32:36,53.065039331847245,-127.35954780308896
2,2024-09-05 13:32:36,53.06501420227304,-127.3677345397543
2,2024-09-05 14:32:36,53.067903716812786,-127.37450366922343
2,2024-09-05 15:32:36,53.070592357276254,-127.38256591324372
2,2024-09-05 16:32:36,53.07249922451034,-127.39050431905859
2,2024-09-05 17:32:36,53.07336376436061,-127.39893306488665
2,2024-09-05 18:32:36,53.07547204050328,-127.40601771016206
2,2024-09-05 19:32:36,53.078592411539994,-127.41113117957772
2,2024-09-05 20:32:36,53.07812139009018,-127.4190641744958
2,2024-09-05 21:32:36,53.07932813175551,-127.4270579046216
2,2024-09-05 22:32:36,53.082524181485056,-127.43473315854669
2,2024-09-05 23:32:36,53.08215045783628,-127.44224021929489
2,2024-09-06 00:32:36,53.081841467797126,-127.44735676720175
2,2024-09-06 01:32:36,53.08265566668048,-127.4553152545997
2,2024-09-06 02:32:36,53.085181436067565,-127.46385232445364
2,2024-09-06 03:32:36,53.08523958010191,-127.4717805555977
2,2024-09-06 04:32:36,53.08599979167404,-127.47969000427862
2,2024-09-06 05:32:36,53.08782773324634,-127.485035619698
2,2024-09-06 06:32:36,53.08958651990754,-127.49126122974447
2,2024-09-06 07:32:36,53.09065681240502,-127.49629408835877
2,2024-09-06 08:32:36,53.09244456619347,-127.5015647005542
2,2024-09-06 09:32:36,53.09217421153938,-127.50946066431214
2,2024-09-06 10:32:36,53.094856324246976,-127.51751516779353
2,2024-09-06 11:32:36,53.097151915656376,-127.52330437220513
2,2024-09-06 12:32:36,53.098631275064236,-127.5295924061169
2,2024-09-06 13:32:36,53.10076052768807,-127.5377036985525
2,2024-09-06 14:32:36,53.100157169699145,-127.54492692305962
2,2024-09-06 15:32:36,53.100884078776424,-127.5528056626465
2,2024-09-06 16:32:36,53.10200608714689,-127.56072304353727
2,2024-09-06 17:32:36,53.10451841185815,-127.56644594357313
2,2024-09-06 18:32:36,53.10429584409432,-127.574662753492
2,2024-09-06 19:32:36,53.105633559184675,-127.58256988039591
2,2024-09-06 20:32:36,53.10854078121478,-127.58935668600243
2,2024-09-06 21:32:36,53.11081384011894,-127.59440543110618
2,2024-09-06 22:32:36,53.11250902336895,-127.5999540068171
2,2024-09-06 23:32:36,53.112730984201015,-127.60874653153823
2,2024-09-07 00:32:36,53.11317547706809,-127.61382124621963
2,2024-09-07 01:32:36,53.11542926545354,-127.61914328868876
2,2024-09-07 02:32:36,53.1178244443675,-127.62633296653077
2,2024-09-07 03:32:36,53.12016198791126,-127.63260245150474
2,2024-09-07 04:32:36,53.12078704725496,-127.63869576143517
2,2024-09-07 05:32:36,53.12101120170787,-127.6465606506036
2,2024-09-07 06:32:36,53.1218809492686,-127.6530055837556
2,2024-09-07 07:32:36,53.12388799845208,-127.65821398333321
2,2024-09-07 08:32:36,53.126721498736785,-127.66510917351006
2,2024-09-07 09:32:36,53.12994656438958,-127.67132790898968
2,2024-09-07 10:32:36,53.13288808958026,-127.67975509705738
2,2024-09-07 11:32:36,53.13237623714223,-127.68833316953719
2,2024-09-07 12:32:36,53.13298553613455,-127.69622821741568
2,2024-09-07 13:32:36,53.13498625185737,-127.70473746690307
2,2024-09-07 14:32:36,53.13792458113724,-127.7100375997608
2,2024-09-07 15:32:36,53.140032651776785,-127.71535929392516
2,2024-09-07 16:32:36,53.14107547229989,-127.72258773115053
2,2024-09-07 17:32:36,53.140956693266226,-127.72937042933592
2,2024-09-07 18:32:36,53.143192176552745,-127.73523509776032
2,2024-09-07 19:32:36,53.144335453610616,-127.74177728358876
2,2024-09-07 20:32:36,53.14543728363224,-127.74683352862016
2,2024-09-07 21:32:36,53.14530508709423,-127.75432692184104
2,2024-09-07 22:32:36,53.14847920726751,-127.76266540936416
2,2024-09-07 23:32:36,53.14863317200906,-127.76934229888685
2,2024-09-08 00:32:36,53.151327326227396,-127.77548201511551
2,2024-09-08 01:32:36,53.15246862826623,-127.78336867962308
2,2024-09-08 02:32:36,53.15514675872622,-127.79187322571212
2,2024-09-08 03:32:36,53.15615867970568,-127.7977683440044
2,2024-09-08 04:32:36,53.157181411524014,-127.8028805063303
2,2024-09-08 05:32:36,53.156793656326,-127.81123892873471
2,2024-09-08 06:32:36,53.15794742086959,-127.81648309304884
2,2024-09-08 07:32:36,53.15833730501629,-127.82411759134335
2,2024-09-08 08:32:36,53.16105738150369,-127.83200797958212
2,2024-09-08 09:32:36,53.16249085708754,-127.83918420127192
2,2024-09-08 10:32:36,53.16337235148872,-127.84527838120876
2,2024-09-08 11:32:36,53.165915564419585,-127.85094026804504
2,2024-09-08 12:32:36,53.168603448651666,-127.85631257962888
2,2024-09-08 13:32:36,53.16929676836595,-127.86508999666574
2,2024-09-08 14:32:36,53.16930859227302,-127.87270619295481
2,2024-09-08 15:32:36,53.170241208900585,-127.87939800537798
2,2024-09-08 16:32:36,53.17092249196054,-127.88704182755474
2,2024-09-08 17:32:36,53.1713661102511,-127.89364167097533
2,2024-09-08 18:32:36,53.171484699307584,-127.89945574545303
2,2024-09-08 19:32:36,53.17244354605812,-127.90466672040166
2,2024-09-08 20:32:36,53.17350676307405,-127.91139737862929
2,2024-09-08 21:32:36,53.1744242344539,-127.91812379091476
2,2024-09-08 22:32:36,53.174355138879044,-127.92442554545154
2,2024-09-08 23:32:36,53.17517236159117,-127.93000820109484
2,2024-09-09 00:32:36,53.174950465747074,-127.9374843243206
2,2024-09-09 01:32:36,53.177810781219335,-127.94295852419454
2,2024-09-09 02:32:36,53.179185842611744,-127.94999966596272
2,2024-09-09 03:32:36,53.18128909094983,-127.9563991945196
2,2024-09-09 04:32:36,53.1845176680386,-127.96383231219437
2,2024-09-09 05:32:36,53.185348200089386,-127.97138401589903
2,2024-09-09 06:32:36,53.188091069634744,-127.9781165632234
2,2024-09-09 07:32:36,53.18816166757081,-127.98323231551127
2,2024-09-09 08:32:36,53.18803422848123,-127.99072154225358
3,2024-09-03 09:32:36,53.000404177128516,-127.00816219395571
3,2024-09-03 10:32:36,53.00039733449496,-127.01364475003288
3,2024-09-03 11:32:36,53.00377362071774,-127.02128239776178
3,2024-09-03 12:32:36,53.0045360269423,-127.02899426108792
3,2024-09-03 13:32:36,53.00717839701588,-127.03433471290907
3,2024-09-03 14:32:36,53.010465391200256,-127.0417899688964
3,2024-09-03 15:32:36,53.011221595218586,-127.04898419832999
3,2024-09-03 16:32:36,53.01151189420098,-127.05563924220222
3,2024-09-03 17:32:36,53.01103193022658,-127.06249889420171
3,2024-09-03 18:32:36,53.01209339455193,-127.0681866585129
3,2024-09-03 19:32:36,53.012511560340016,-127.07583826828026
3,2024-09-03 20:32:36,53.01420455082709,-127.08441086070842
3,2024-09-03 21:32:36,53.01564240937561,-127.09147675240347
3,2024-09-03 22:32:36,53.01846577065921,-127.09797208561864
3,2024-09-03 23:32:36,53.01847435784307,-127.10566900928734
3,2024-09-04 00:32:36,53.01996474755333,-127.11205992379506
3,2024-09-04 01:32:36,53.02026168302974,-127.11783965879586
3,2024-09-04 02:32:36,53.02007464948823,-127.12557484673984
3,2024-09-04 03:32:36,53.019897982800316,-127.13206720651198
3,2024-09-04 04:32:36,53.02159054485598,-127.14095972199051
3,2024-09-04 05:32:36,53.02433646812322,-127.14852670708561
3,2024-09-04 06:32:36,53.02567748975715,-127.1547667313282
3,2024-09-04 07:32:36,53.02748552097438,-127.16003826486973
3,2024-09-04 08:32:36,53.03072710604788,-127.1681643327707
3,2024-09-04 09:32:36,53.03116310741521,-127.17663757828745
3,2024-09-04 10:32:36,53.0332483801398,-127.18411845148613
3,2024-09-04 11:32:36,53.03454797323906,-127.18975068725682
3,2024-09-04 12:32:36,53.0346019118756,-127.19530198504518
3,2024-09-04 13:32:36,53.03539032837845,-127.20185258745266
3,2024-09-04 14:32:36,53.03868820141003,-127.20947961771886
3,2024-09-04 15:32:36,53.039117185005665,-127.21598473450132
3,2024-09-04 16:32:36,53.04044673293315,-127.22372490857457
3,2024-09-04 17:32:36,53.04180757490485,-127.22925867865783
3,2024-09-04 18:32:36,53.04199984298223,-127.23680580587155
3,2024-09-04 19:32:36,53.04492379840995,-127.24328097109617
3,2024-09-04 20:32:36,53.04630524697015,-127.24967413739608
3,2024-09-04 21:32:36,53.0471404889715,-127.25583983565438
3,2024-09-04 22:32:36,53.04819579900692,-127.26315746661322
3,2024-09-04 23:32:36,53.05040641848649,-127.26989897159866
3,2024-09-05 00:32:36,53.053174244286986,-127.27789433285156
3,2024-09-05 01:32:36,53.05540713378212,-127.28345303743578
3,2024-09-05 02:32:36,53.05484667548348,-127.29142009045918
3,2024-09-05 03:32:36,53.05430777944735,-127.29736856863119
3,2024-09-05 04:32:36,53.05656273953339,-127.30255179416193
3,2024-09-05 05:32:36,53.05814114925617,-127.31008192122972
3,2024-09-05 06:32:36,53.05757394258426,-127.31830060526345
3,2024-09-05 07:32:36,53.05729701418511,-127.32404979961764
3,2024-09-05 08:32:36,53.059425264036435,-127.33010009874882
3,2024-09-05 09:32:36,53.0613774355749,-127.3370091303047
3,2024-09-05 10:32:36,53.06300061648915,-127.34296269724219
3,2024-09-05 11:32:36,53.06337911676673,-127.35053728261921
3,2024-09-05 12:32:36,53.06561324852536,-127.35563861889116
3,2024-09-05 13:32:36,53.06650825829364,-127.36352797537018
3,2024-09-05 14:32:36,53.069746388575595,-127.37099452933418
3,2024-09-05 15:32:36,53.07091219490705,-127.37707664937606
3,2024-09-05 16:32:36,53.073501370459354,-127.3849466192911
3,2024-09-05 17:32:36,53.075470581944764,-127.39106731096291
3,2024-09-05 18:32:36,53.076275034105876,-127.39937612795705
3,2024-09-05 19:32:36,53.07869301478213,-127.40643172294288
3,2024-09-05 20:32:36,53.0795101399235,-127.41482404707158
3,2024-09-05 21:32:36,53.080845287558006,-127.42283291101417
3,2024-09-05 22:32:36,53.082188302264065,-127.43079720198449
3,2024-09-05 23:32:36,53.08397777340531,-127.4379453002447
3,2024-09-06 00:32:36,53.08495734108347,-127.44553751182357
3,2024-09-06 01:32:36,53.08749177681192,-127.45213140341546
3,2024-09-06 02:32:36,53.089618981162985,-127.45836974984144
3,2024-09-06 03:32:36,53.090578006055466,-127.46696759463251
3,2024-09-06 04:32:36,53.09191456279732,-127.4746563723193
3,2024-09-06 05:32:36,53.09264257394924,-127.48294597730138
3,2024-09-06 06:32:36,53.09465795147334,-127.49056584771708
3,2024-09-06 07:32:36,53.0950098181388,-127.49650456849373
3,2024-09-06 08:32:36,53.0948410743691,-127.5053564411759
3,2024-09-06 09:32:36,53.097895694076826,-127.51401437454741
3,2024-09-06 10:32:36,53.09864913896178,-127.52140994350688
3,2024-09-06 11:32:36,53.1012860536202,-127.52829179885721
3,2024-09-06 12:32:36,53.101090490458255,-127.5333600319879
3,2024-09-06 13:32:36,53.103155182952285,-127.54023832303031
3,2024-09-06 14:32:36,53.103855110703975,-127.54903885096424
3,2024-09-06 15:32:36,53.104687004894025,-127.55589890744704
3,2024-09-06 16:32:36,53.10573776927086,-127.56328857757583
3,2024-09-06 17:32:36,53.10711257110342,-127.57096455600654
3,2024-09-06 18:32:36,53.10909738313472,-127.57964852458035
3,2024-09-06 19:32:36,53.109517075929105,-127.58527563916002
3,2024-09-06 20:32:36,53.111308776627745,-127.59254046208136
3,2024-09-06 21:32:36,53.1136006797281,-127.5978172747805
3,2024-09-06 22:32:36,53.11389447377836,-127.60295465767734
3,2024-09-06 23:32:36,53.11403708956434,-127.61038102103251
3,2024-09-07 00:32:36,53.113519312309435,-127.61834798131952
3,2024-09-07 01:32:36,53.11427003593717,-127.62380162274123
3,2024-09-07 02:32:36,53.116214479901174,-127.62950721646352
3,2024-09-07 03:32:36,53.11890995194765,-127.63627574466553
3,2024-09-07 04:32:36,53.12083529864161,-127.6426261792712
3,2024-09-07 05:32:36,53.12191112718291,-127.65031588987628
3,2024-09-07 06:32:36,53.12170090330198,-127.6554907130959
3,2024-09-07 07:32:36,53.12361455010618,-127.66403619675347
3,2024-09-07 08:32:36,53.123762189912476,-127.67091164151736
3,2024-09-07 09:32:36,53.12501057633521,-127.67688815750357
3,2024-09-07 10:32:36,53.127597424926144,-127.68397111199225
3,2024-09-07 11:32:36,53.12968355089042,-127.69144475525437
3,2024-09-07 12:32:36,53.12962666761763,-127.69758445865975
3,2024-09-07 13:32:36,53.13122873051409,-127.70549129036739
3,2024-09-07 14:32:36,53.134385390313966,-127.71160159495886
3,2024-09-07 15:32:36,53.13536684538681,-127.71822321800012
3,2024-09-07 16:32:36,53.13733419844348,-127.72677341865798
3,2024-09-07 17:32:36,53.13956074005964,-127.73258027578254
3,2024-09-07 18:32:36,53.14252363291423,-127.73778602448719
3,2024-09-07 19:32:36,53.145109685815605,-127.74399350090972
3,2024-09-07 20:32:36,53.147698373247984,-127.75007544281551
3,2024-09-07 21:32:36,53.14828026683302,-127.75823436172733
3,2024-09-07 22:32:36,53.14940879767991,-127.76414718648692
3,2024-09-07 23:32:36,53.150824774028536,-127.76972450372176
3,2024-09-08 00:32:36,53.15322736250355,-127.77471556608599
3,2024-09-08 01:32:36,53.15374462049476,-127.78352985894695
3,2024-09-08 02:32:36,53.154600959894495,-127.79040916123289
3,2024-09-08 03:32:36,53.15718819523183,-127.79609087853835
3,2024-09-08 04:32:36,53.15890904168412,-127.80129299840213
3,2024-09-08 05:32:36,53.15857078402281,-127.8089346531234
3,2024-09-08 06:32:36,53.15966167016693,-127.81580471856635
3,2024-09-08 07:32:36,53.16241988338201,-127.82418902155062
3,2024-09-08 08:32:36,53.16250027186988,-127.83300243619905
3,2024-09-08 09:32:36,53.164880483655104,-127.83935137159087
3,2024-09-08 10:32:36,53.16483175308704,-127.84670233787487
3,2024-09-08 11:32:36,53.16714260758387,-127.85267498563802
3,2024-09-08 12:32:36,53.167419849638634,-127.86139294763366
3,2024-09-08 13:32:36,53.1701089763375,-127.86708151343745
3,2024-09-08 14:32:36,53.171620280599676,-127.87229403718098
3,2024-09-08 15:32:36,53.171070479160086,-127.87742439624914
3,2024-09-08 16:32:36,53.1726729785857,-127.88528200375589
3,2024-09-08 17:32:36,53.17428432788727,-127.8941507215548
3,2024-09-08 18:32:36,53.17450510626816,-127.90155699817124
3,2024-09-08 19:32:36,53.17596247388192,-127.9070174936617
3,2024-09-08 20:32:36,53.17786413074582,-127.91303368610467
3,2024-09-08 21:32:36,53.18001085436641,-127.91858885220728
3,2024-09-08 22:32:36,53.179430582766344,-127.92415203996549
3,2024-09-08 23:32:36,53.18197895113557,-127.93217388689229
3,2024-09-09 00:32:36,53.18473753890301,-127.93823108569873
3,2024-09-09 01:32:36,53.187991473372314,-127.94671862142731
3,2024-09-09 02:32:36,53.18905785401905,-127.95289341848334
3,2024-09-09 03:32:36,53.19026377521485,-127.96064732581775
3,2024-09-09 04:32:36,53.191651200579834,-127.96723996506161
3,2024-09-09 05:32:36,53.193514685443105,-127.97585115224281
3,2024-09-09 06:32:36,53.194055939403874,-127.98391833138449
3,2024-09-09 07:32:36,53.19575052812623,-127.98938804241526
3,2024-09-09 08:32:36,53.198417093006235,-127.99635111787596
4,2024-09-03 09:32:36,52.99948741231767,-127.00587716439611
4,2024-09-03 10:32:36,53.00058826919809,-127.01261140616441
4,2024-09-03 11:32:36,53.00214970853417,-127.02020111787122
4,2024-09-03 12:32:36,53.004451587206155,-127.02829111341909
